"Plot Title: 9724974"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974)","Coupler Attached (LGR S/N: 9724974)","Host Connected (LGR S/N: 9724974)","End Of File (LGR S/N: 9724974)"
5051,03/17/11 12:00:00  AM,25.686,18.423,,,,
5052,03/17/11 01:00:00  AM,24.879,18.482,,,,
5053,03/17/11 02:00:00  AM,25.147,18.540,,,,
5054,03/17/11 03:00:00  AM,23.902,18.540,,,,
5055,03/17/11 04:00:00  AM,22.248,18.599,,,,
5056,03/17/11 05:00:00  AM,22.024,18.657,,,,
5057,03/17/11 06:00:00  AM,21.967,18.714,,,,
5058,03/17/11 07:00:00  AM,20.102,18.774,,,,
5059,03/17/11 08:00:00  AM,20.158,18.774,,,,
5060,03/17/11 09:00:00  AM,19.756,18.831,,,,
5061,03/17/11 10:00:00  AM,19.814,18.889,,,,
5062,03/17/11 11:00:00  AM,19.929,18.948,,,,
5063,03/17/11 12:00:00  PM,20.898,19.006,,,,
5064,03/17/11 01:00:00  PM,22.413,19.063,,,,
5065,03/17/11 02:00:00  PM,23.299,19.063,,,,
5066,03/17/11 03:00:00  PM,24.391,19.121,,,,
5067,03/17/11 04:00:00  PM,24.337,19.180,,,,
5068,03/17/11 05:00:00  PM,24.499,19.238,,,,
5069,03/17/11 06:00:00  PM,23.518,19.296,,,,
5070,03/17/11 07:00:00  PM,22.746,19.353,,,,
5071,03/17/11 08:00:00  PM,19.987,19.353,,,,
5072,03/17/11 09:00:00  PM,19.468,19.353,,,,
5073,03/17/11 10:00:00  PM,18.831,19.411,,,,
5074,03/17/11 11:00:00  PM,18.889,19.468,,,,
5075,03/18/11 12:00:00  AM,18.599,19.468,,,,
5076,03/18/11 01:00:00  AM,17.717,19.468,,,,
5077,03/18/11 02:00:00  AM,17.422,19.468,,,,
5078,03/18/11 03:00:00  AM,17.836,19.468,,,,
5079,03/18/11 04:00:00  AM,18.714,19.468,,,,
5080,03/18/11 05:00:00  AM,17.836,19.468,,,,
5081,03/18/11 06:00:00  AM,17.184,19.468,,,,
5082,03/18/11 07:00:00  AM,16.225,19.468,,,,
5083,03/18/11 08:00:00  AM,14.702,19.411,,,,
5084,03/18/11 09:00:00  AM,14.455,19.411,,,,
5085,03/18/11 10:00:00  AM,13.834,19.353,,,,
5086,03/18/11 11:00:00  AM,15.255,19.353,,,,
5087,03/18/11 12:00:00  PM,14.083,19.353,,,,
5088,03/18/11 01:00:00  PM,16.646,19.353,,,,
5089,03/18/11 02:00:00  PM,18.012,19.353,,,,
5090,03/18/11 03:00:00  PM,19.006,19.353,,,,
5091,03/18/11 04:00:00  PM,20.044,19.353,,,,
5092,03/18/11 05:00:00  PM,20.444,19.353,,,,
5093,03/18/11 06:00:00  PM,19.814,19.353,,,,
5094,03/18/11 07:00:00  PM,18.306,19.411,,,,
5095,03/18/11 08:00:00  PM,16.466,19.468,,,,
5096,03/18/11 09:00:00  PM,15.863,19.468,,,,
5097,03/18/11 10:00:00  PM,14.886,19.526,,,,
5098,03/18/11 11:00:00  PM,12.447,19.526,,,,
5099,03/19/11 12:00:00  AM,10.771,19.526,,,,
5100,03/19/11 01:00:00  AM,9.981,19.526,,,,
5101,03/19/11 02:00:00  AM,8.307,19.526,,,,
5102,03/19/11 03:00:00  AM,7.691,19.526,,,,
5103,03/19/11 04:00:00  AM,6.022,19.468,,,,
5104,03/19/11 05:00:00  AM,5.385,19.411,,,,
5105,03/19/11 06:00:00  AM,5.670,19.353,,,,
5106,03/19/11 07:00:00  AM,5.457,19.296,,,,
5107,03/19/11 08:00:00  AM,4.451,19.238,,,,
5108,03/19/11 09:00:00  AM,5.243,19.121,,,,
5109,03/19/11 10:00:00  AM,4.885,19.006,,,,
5110,03/19/11 11:00:00  AM,4.235,18.948,,,,
5111,03/19/11 12:00:00  PM,5.740,18.889,,,,
5112,03/19/11 01:00:00  PM,9.450,18.831,,,,
5113,03/19/11 02:00:00  PM,11.291,18.774,,,,
5114,03/19/11 03:00:00  PM,13.017,18.714,,,,
5115,03/19/11 04:00:00  PM,15.132,18.657,,,,
5116,03/19/11 05:00:00  PM,15.193,18.657,,,,
5117,03/19/11 06:00:00  PM,15.922,18.657,,,,
5118,03/19/11 07:00:00  PM,16.466,18.599,,,,
5119,03/19/11 08:00:00  PM,12.384,18.599,,,,
5120,03/19/11 09:00:00  PM,12.256,18.540,,,,
5121,03/19/11 10:00:00  PM,12.637,18.540,,,,
5122,03/19/11 11:00:00  PM,12.574,18.540,,,,
5123,03/20/11 12:00:00  AM,11.097,18.540,,,,
5124,03/20/11 01:00:00  AM,12.891,18.482,,,,
5125,03/20/11 02:00:00  AM,10.771,18.423,,,,
5126,03/20/11 03:00:00  AM,10.179,18.423,,,,
5127,03/20/11 04:00:00  AM,9.516,18.365,,,,
5128,03/20/11 05:00:00  AM,8.373,18.365,,,,
5129,03/20/11 06:00:00  AM,8.510,18.306,,,,
5130,03/20/11 07:00:00  AM,7.966,18.306,,,,
5131,03/20/11 08:00:00  AM,8.780,18.248,,,,
5132,03/20/11 09:00:00  AM,8.033,18.189,,,,
5133,03/20/11 10:00:00  AM,8.170,18.189,,,,
5134,03/20/11 11:00:00  AM,8.915,18.129,,,,
5135,03/20/11 12:00:00  PM,10.575,18.072,,,,
5136,03/20/11 01:00:00  PM,12.447,18.072,,,,
5137,03/20/11 02:00:00  PM,14.824,18.072,,,,
5138,03/20/11 03:00:00  PM,16.286,18.072,,,,
5139,03/20/11 04:00:00  PM,17.895,18.072,,,,
5140,03/20/11 05:00:00  PM,17.658,18.012,,,,
5141,03/20/11 06:00:00  PM,19.121,18.072,,,,
5142,03/20/11 07:00:00  PM,17.125,18.072,,,,
5143,03/20/11 08:00:00  PM,15.316,18.072,,,,
5144,03/20/11 09:00:00  PM,14.763,18.072,,,,
5145,03/20/11 10:00:00  PM,14.207,18.072,,,,
5146,03/20/11 11:00:00  PM,14.455,18.072,,,,
5147,03/21/11 12:00:00  AM,14.949,18.072,,,,
5148,03/21/11 01:00:00  AM,15.193,18.072,,,,
5149,03/21/11 02:00:00  AM,14.020,18.072,,,,
5150,03/21/11 03:00:00  AM,15.620,18.072,,,,
5151,03/21/11 04:00:00  AM,13.708,18.072,,,,
5152,03/21/11 05:00:00  AM,14.392,18.072,,,,
5153,03/21/11 06:00:00  AM,11.935,18.072,,,,
5154,03/21/11 07:00:00  AM,12.447,18.072,,,,
5155,03/21/11 08:00:00  AM,12.700,18.072,,,,
5156,03/21/11 09:00:00  AM,13.080,18.012,,,,
5157,03/21/11 10:00:00  AM,11.485,18.072,,,,
5158,03/21/11 11:00:00  AM,13.269,18.012,,,,
5159,03/21/11 12:00:00  PM,14.331,18.012,,,,
5160,03/21/11 01:00:00  PM,15.922,18.012,,,,
5161,03/21/11 02:00:00  PM,17.717,18.072,,,,
5162,03/21/11 03:00:00  PM,19.987,18.072,,,,
5163,03/21/11 04:00:00  PM,21.407,18.072,,,,
5164,03/21/11 05:00:00  PM,21.744,18.129,,,,
5165,03/21/11 06:00:00  PM,20.671,18.189,,,,
5166,03/21/11 07:00:00  PM,20.728,18.189,,,,
5167,03/21/11 08:00:00  PM,19.238,18.189,,,,
5168,03/21/11 09:00:00  PM,18.889,18.248,,,,
5169,03/21/11 10:00:00  PM,17.125,18.306,,,,
5170,03/21/11 11:00:00  PM,17.895,18.306,,,,
5171,03/22/11 12:00:00  AM,17.422,18.365,,,,
5172,03/22/11 01:00:00  AM,16.646,18.365,,,,
5173,03/22/11 02:00:00  AM,17.065,18.365,,,,
5174,03/22/11 03:00:00  AM,15.436,18.423,,,,
5175,03/22/11 04:00:00  AM,16.225,18.423,,,,
5176,03/22/11 05:00:00  AM,15.377,18.423,,,,
5177,03/22/11 06:00:00  AM,15.316,18.423,,,,
5178,03/22/11 07:00:00  AM,15.377,18.423,,,,
5179,03/22/11 08:00:00  AM,14.763,18.423,,,,
5180,03/22/11 09:00:00  AM,16.225,18.423,,,,
5181,03/22/11 10:00:00  AM,16.525,18.423,,,,
5182,03/22/11 11:00:00  AM,18.365,18.423,,,,
5183,03/22/11 12:00:00  PM,20.671,18.423,,,,
5184,03/22/11 01:00:00  PM,22.746,18.482,,,,
5185,03/22/11 02:00:00  PM,22.912,18.540,,,,
5186,03/22/11 03:00:00  PM,23.738,18.540,,,,
5187,03/22/11 04:00:00  PM,23.628,18.657,,,,
5188,03/22/11 05:00:00  PM,23.682,18.657,,,,
5189,03/22/11 06:00:00  PM,25.792,18.774,,,,
5190,03/22/11 07:00:00  PM,22.858,18.831,,,,
5191,03/22/11 08:00:00  PM,21.069,18.889,,,,
5192,03/22/11 09:00:00  PM,21.182,18.948,,,,
5193,03/22/11 10:00:00  PM,21.011,19.006,,,,
5194,03/22/11 11:00:00  PM,20.273,19.121,,,,
5195,03/23/11 12:00:00  AM,19.699,19.121,,,,
5196,03/23/11 01:00:00  AM,20.273,19.180,,,,
5197,03/23/11 02:00:00  AM,19.814,19.238,,,,
5198,03/23/11 03:00:00  AM,18.831,19.238,,,,
5199,03/23/11 04:00:00  AM,19.411,19.296,,,,
5200,03/23/11 05:00:00  AM,19.121,19.353,,,,
5201,03/23/11 06:00:00  AM,19.121,19.353,,,,
5202,03/23/11 07:00:00  AM,19.468,19.353,,,,
5203,03/23/11 08:00:00  AM,19.526,19.353,,,,
5204,03/23/11 09:00:00  AM,20.728,19.353,,,,
5205,03/23/11 10:00:00  AM,20.615,19.411,,,,
5206,03/23/11 11:00:00  AM,23.518,19.411,,,,
5207,03/23/11 12:00:00  PM,26.006,19.468,,,,
5208,03/23/11 01:00:00  PM,26.431,19.468,,,,
5209,03/23/11 02:00:00  PM,26.854,19.526,,,,
5210,03/23/11 03:00:00  PM,28.476,19.584,,,,
5211,03/23/11 04:00:00  PM,28.164,19.641,,,,
5212,03/23/11 05:00:00  PM,29.046,19.699,,,,
5213,03/23/11 06:00:00  PM,27.012,19.756,,,,
5214,03/23/11 07:00:00  PM,26.748,19.814,,,,
5215,03/23/11 08:00:00  PM,25.952,19.872,,,,
5216,03/23/11 09:00:00  PM,23.682,19.929,,,,
5217,03/23/11 10:00:00  PM,25.952,19.987,,,,
5218,03/23/11 11:00:00  PM,25.363,20.044,,,,
5219,03/24/11 12:00:00  AM,25.147,20.044,,,,
5220,03/24/11 01:00:00  AM,23.353,20.102,,,,
5221,03/24/11 02:00:00  AM,23.409,20.102,,,,
5222,03/24/11 03:00:00  AM,23.133,20.158,,,,
5223,03/24/11 04:00:00  AM,21.463,20.158,,,,
5224,03/24/11 05:00:00  AM,22.192,20.158,,,,
5225,03/24/11 06:00:00  AM,23.189,20.158,,,,
5226,03/24/11 07:00:00  AM,22.302,20.158,,,,
5227,03/24/11 08:00:00  AM,22.192,20.158,,,,
5228,03/24/11 09:00:00  AM,21.799,20.158,,,,
5229,03/24/11 10:00:00  AM,22.636,20.158,,,,
5230,03/24/11 11:00:00  AM,23.243,20.158,,,,
5231,03/24/11 12:00:00  PM,24.283,20.158,,,,
5232,03/24/11 01:00:00  PM,25.898,20.158,,,,
5233,03/24/11 02:00:00  PM,25.792,20.215,,,,
5234,03/24/11 03:00:00  PM,29.457,20.215,,,,
5235,03/24/11 04:00:00  PM,28.528,20.273,,,,
5236,03/24/11 05:00:00  PM,29.970,20.273,,,,
5237,03/24/11 06:00:00  PM,28.684,20.331,,,,
5238,03/24/11 07:00:00  PM,26.431,20.386,,,,
5239,03/24/11 08:00:00  PM,25.255,20.386,,,,
5240,03/24/11 09:00:00  PM,24.499,20.444,,,,
5241,03/24/11 10:00:00  PM,22.968,20.444,,,,
5242,03/24/11 11:00:00  PM,23.738,20.502,,,,
5243,03/25/11 12:00:00  AM,26.058,20.502,,,,
5244,03/25/11 01:00:00  AM,25.363,20.502,,,,
5245,03/25/11 02:00:00  AM,25.686,20.502,,,,
5246,03/25/11 03:00:00  AM,26.112,20.502,,,,
5247,03/25/11 04:00:00  AM,26.058,20.502,,,,
5248,03/25/11 05:00:00  AM,26.164,20.502,,,,
5249,03/25/11 06:00:00  AM,24.987,20.502,,,,
5250,03/25/11 07:00:00  AM,24.066,20.502,,,,
5251,03/25/11 08:00:00  AM,24.391,20.502,,,,
5252,03/25/11 09:00:00  AM,24.717,20.502,,,,
5253,03/25/11 10:00:00  AM,25.578,20.502,,,,
5254,03/25/11 11:00:00  AM,26.218,20.557,,,,
5255,03/25/11 12:00:00  PM,28.787,20.557,,,,
5256,03/25/11 01:00:00  PM,30.020,20.615,,,,
5257,03/25/11 02:00:00  PM,34.615,20.615,,,,
5258,03/25/11 03:00:00  PM,33.681,20.671,,,,
5259,03/25/11 04:00:00  PM,34.615,20.728,,,,
5260,03/25/11 05:00:00  PM,35.928,20.784,,,,
5261,03/25/11 06:00:00  PM,35.055,20.842,,,,
5262,03/25/11 07:00:00  PM,33.681,20.955,,,,
5263,03/25/11 08:00:00  PM,31.138,20.955,,,,
5264,03/25/11 09:00:00  PM,31.842,21.069,,,,
5265,03/25/11 10:00:00  PM,31.390,21.069,,,,
5266,03/25/11 11:00:00  PM,29.457,21.124,,,,
5267,03/26/11 12:00:00  AM,28.580,21.182,,,,
5268,03/26/11 01:00:00  AM,29.509,21.182,,,,
5269,03/26/11 02:00:00  AM,28.528,21.238,,,,
5270,03/26/11 03:00:00  AM,28.216,21.238,,,,
5271,03/26/11 04:00:00  AM,29.611,21.238,,,,
5272,03/26/11 05:00:00  AM,27.642,21.238,,,,
5273,03/26/11 06:00:00  AM,27.955,21.238,,,,
5274,03/26/11 07:00:00  AM,28.321,21.238,,,,
5275,03/26/11 08:00:00  AM,28.632,21.238,,,,
5276,03/26/11 09:00:00  AM,27.171,21.238,,,,
5277,03/26/11 10:00:00  AM,29.046,21.294,,,,
5278,03/26/11 11:00:00  AM,30.682,21.294,,,,
5279,03/26/11 12:00:00  PM,33.188,21.294,,,,
5280,03/26/11 01:00:00  PM,34.761,21.351,,,,
5281,03/26/11 02:00:00  PM,34.713,21.407,,,,
5282,03/26/11 03:00:00  PM,35.055,21.463,,,,
5283,03/26/11 04:00:00  PM,35.830,21.519,,,,
5284,03/26/11 05:00:00  PM,35.830,21.576,,,,
5285,03/26/11 06:00:00  PM,34.124,21.632,,,,
5286,03/26/11 07:00:00  PM,33.780,21.688,,,,
5287,03/26/11 08:00:00  PM,32.491,21.744,,,,
5288,03/26/11 09:00:00  PM,31.642,21.799,,,,
5289,03/26/11 10:00:00  PM,30.884,21.855,,,,
5290,03/26/11 11:00:00  PM,30.225,21.911,,,,
5291,03/27/11 12:00:00  AM,31.087,21.967,,,,
5292,03/27/11 01:00:00  AM,31.491,21.967,,,,
5293,03/27/11 02:00:00  AM,30.834,21.967,,,,
5294,03/27/11 03:00:00  AM,30.376,21.967,,,,
5295,03/27/11 04:00:00  AM,29.662,21.967,,,,
5296,03/27/11 05:00:00  AM,29.149,21.911,,,,
5297,03/27/11 06:00:00  AM,28.528,21.911,,,,
5298,03/27/11 07:00:00  AM,28.476,21.911,,,,
5299,03/27/11 08:00:00  AM,28.216,21.855,,,,
5300,03/27/11 09:00:00  AM,28.164,21.855,,,,
5301,03/27/11 10:00:00  AM,29.406,21.855,,,,
5302,03/27/11 11:00:00  AM,29.917,21.855,,,,
5303,03/27/11 12:00:00  PM,32.940,21.799,,,,
5304,03/27/11 01:00:00  PM,32.043,21.799,,,,
5305,03/27/11 02:00:00  PM,35.879,21.855,,,,
5306,03/27/11 03:00:00  PM,36.842,21.855,,,,
5307,03/27/11 04:00:00  PM,36.505,21.855,,,,
5308,03/27/11 05:00:00  PM,36.795,21.911,,,,
5309,03/27/11 06:00:00  PM,36.891,21.967,,,,
5310,03/27/11 07:00:00  PM,35.055,21.967,,,,
5311,03/27/11 08:00:00  PM,32.990,22.024,,,,
5312,03/27/11 09:00:00  PM,31.993,22.080,,,,
5313,03/27/11 10:00:00  PM,31.390,22.136,,,,
5314,03/27/11 11:00:00  PM,28.891,22.192,,,,
5315,03/28/11 12:00:00  AM,29.457,22.192,,,,
5316,03/28/11 01:00:00  AM,28.735,22.192,,,,
5317,03/28/11 02:00:00  AM,28.528,22.248,,,,
5318,03/28/11 03:00:00  AM,26.960,22.248,,,,
5319,03/28/11 04:00:00  AM,28.164,22.248,,,,
5320,03/28/11 05:00:00  AM,28.060,22.248,,,,
5321,03/28/11 06:00:00  AM,28.476,22.248,,,,
5322,03/28/11 07:00:00  AM,26.960,22.248,,,,
5323,03/28/11 08:00:00  AM,28.891,22.248,,,,
5324,03/28/11 09:00:00  AM,30.173,22.248,,,,
5325,03/28/11 10:00:00  AM,31.087,22.248,,,,
5326,03/28/11 11:00:00  AM,29.970,22.248,,,,
5327,03/28/11 12:00:00  PM,31.188,22.248,,,,
5328,03/28/11 01:00:00  PM,33.138,22.302,,,,
5329,03/28/11 02:00:00  PM,33.879,22.357,,,,
5330,03/28/11 03:00:00  PM,34.761,22.413,,,,
5331,03/28/11 04:00:00  PM,34.907,22.469,,,,
5332,03/28/11 05:00:00  PM,33.780,22.525,,,,
5333,03/28/11 06:00:00  PM,32.742,22.636,,,,
5334,03/28/11 07:00:00  PM,32.742,22.690,,,,
5335,03/28/11 08:00:00  PM,30.429,22.746,,,,
5336,03/28/11 09:00:00  PM,28.735,22.802,,,,
5337,03/28/11 10:00:00  PM,30.529,22.858,,,,
5338,03/28/11 11:00:00  PM,30.733,22.912,,,,
5339,03/29/11 12:00:00  AM,29.149,22.968,,,,
5340,03/29/11 01:00:00  AM,28.735,22.968,,,,
5341,03/29/11 02:00:00  AM,27.327,22.968,,,,
5342,03/29/11 03:00:00  AM,27.799,22.912,,,,
5343,03/29/11 04:00:00  AM,28.373,22.912,,,,
5344,03/29/11 05:00:00  AM,26.589,22.858,,,,
5345,03/29/11 06:00:00  AM,26.695,22.802,,,,
5346,03/29/11 07:00:00  AM,27.799,22.746,,,,
5347,03/29/11 08:00:00  AM,27.694,22.746,,,,
5348,03/29/11 09:00:00  AM,28.164,22.690,,,,
5349,03/29/11 10:00:00  AM,28.839,22.636,,,,
5350,03/29/11 11:00:00  AM,28.321,22.636,,,,
5351,03/29/11 12:00:00  PM,31.087,22.690,,,,
5352,03/29/11 01:00:00  PM,33.928,22.746,,,,
5353,03/29/11 02:00:00  PM,32.392,22.746,,,,
5354,03/29/11 03:00:00  PM,32.592,22.802,,,,
5355,03/29/11 04:00:00  PM,33.138,22.912,,,,
5356,03/29/11 05:00:00  PM,34.615,22.968,,,,
5357,03/29/11 06:00:00  PM,32.592,23.077,,,,
5358,03/29/11 07:00:00  PM,29.457,23.133,,,,
5359,03/29/11 08:00:00  PM,29.509,23.189,,,,
5360,03/29/11 09:00:00  PM,28.787,23.243,,,,
5361,03/29/11 10:00:00  PM,29.917,23.299,,,,
5362,03/29/11 11:00:00  PM,29.714,23.299,,,,
5363,03/30/11 12:00:00  AM,28.580,23.353,,,,
5364,03/30/11 01:00:00  AM,28.942,23.353,,,,
5365,03/30/11 02:00:00  AM,27.955,23.409,,,,
5366,03/30/11 03:00:00  AM,27.486,23.409,,,,
5367,03/30/11 04:00:00  AM,26.431,23.409,,,,
5368,03/30/11 05:00:00  AM,25.898,23.353,,,,
5369,03/30/11 06:00:00  AM,26.537,23.353,,,,
5370,03/30/11 07:00:00  AM,25.846,23.353,,,,
5371,03/30/11 08:00:00  AM,26.006,23.353,,,,
5372,03/30/11 09:00:00  AM,26.377,23.353,,,,
5373,03/30/11 10:00:00  AM,27.012,23.299,,,,
5374,03/30/11 11:00:00  AM,28.787,23.299,,,,
5375,03/30/11 12:00:00  PM,30.479,23.353,,,,
5376,03/30/11 01:00:00  PM,30.326,23.409,,,,
5377,03/30/11 02:00:00  PM,31.087,23.409,,,,
5378,03/30/11 03:00:00  PM,30.529,23.409,,,,
5379,03/30/11 04:00:00  PM,30.276,23.463,,,,
5380,03/30/11 05:00:00  PM,29.662,23.518,,,,
5381,03/30/11 06:00:00  PM,30.276,23.572,,,,
5382,03/30/11 07:00:00  PM,30.733,23.628,,,,
5383,03/30/11 08:00:00  PM,27.903,23.738,,,,
5384,03/30/11 09:00:00  PM,26.164,23.738,,,,
5385,03/30/11 10:00:00  PM,26.854,23.846,,,,
5386,03/30/11 11:00:00  PM,26.589,23.846,,,,
5387,03/31/11 12:00:00  AM,26.325,23.846,,,,
5388,03/31/11 01:00:00  AM,26.643,23.846,,,,
5389,03/31/11 02:00:00  AM,26.218,23.846,,,,
5390,03/31/11 03:00:00  AM,25.363,23.846,,,,
5391,03/31/11 04:00:00  AM,25.309,23.792,,,,
5392,03/31/11 05:00:00  AM,25.471,23.792,,,,
5393,03/31/11 06:00:00  AM,25.041,23.738,,,,
5394,03/31/11 07:00:00  AM,25.846,23.682,,,,
5395,03/31/11 08:00:00  AM,25.846,23.628,,,,
5396,03/31/11 09:00:00  AM,26.218,23.628,,,,
5397,03/31/11 10:00:00  AM,27.381,23.572,,,,
5398,03/31/11 11:00:00  AM,28.008,23.572,,,,
5399,03/31/11 12:00:00  PM,29.097,23.572,,,,
5400,03/31/11 01:00:00  PM,28.994,23.628,,,,
5401,03/31/11 02:00:00  PM,30.173,23.628,,,,
5402,03/31/11 03:00:00  PM,30.733,23.738,,,,
5403,03/31/11 04:00:00  PM,30.580,23.792,,,,
5404,03/31/11 05:00:00  PM,31.289,23.846,,,,
5405,03/31/11 06:00:00  PM,29.611,23.956,,,,
5406,03/31/11 07:00:00  PM,28.632,23.956,,,,
5407,03/31/11 08:00:00  PM,27.903,24.010,,,,
5408,03/31/11 09:00:00  PM,26.537,24.066,,,,
5409,03/31/11 10:00:00  PM,26.483,24.066,,,,
5410,03/31/11 11:00:00  PM,26.854,24.066,,,,
5411,04/01/11 12:00:00  AM,25.738,24.066,,,,
5412,04/01/11 01:00:00  AM,25.792,24.066,,,,
5413,04/01/11 02:00:00  AM,25.738,24.010,,,,
5414,04/01/11 03:00:00  AM,25.952,24.010,,,,
5415,04/01/11 04:00:00  AM,25.632,23.956,,,,
5416,04/01/11 05:00:00  AM,24.717,23.956,,,,
5417,04/01/11 06:00:00  AM,25.041,23.902,,,,
5418,04/01/11 07:00:00  AM,24.825,23.846,,,,
5419,04/01/11 08:00:00  AM,24.771,23.792,,,,
5420,04/01/11 09:00:00  AM,24.879,23.792,,,,
5421,04/01/11 10:00:00  AM,25.686,23.792,,,,
5422,04/01/11 11:00:00  AM,25.898,23.792,,,,
5423,04/01/11 12:00:00  PM,27.381,23.792,,,,
5424,04/01/11 01:00:00  PM,28.216,23.846,,,,
5425,04/01/11 02:00:00  PM,29.867,23.902,,,,
5426,04/01/11 03:00:00  PM,30.326,23.956,,,,
5427,04/01/11 04:00:00  PM,29.304,24.010,,,,
5428,04/01/11 05:00:00  PM,28.787,24.066,,,,
5429,04/01/11 06:00:00  PM,28.373,24.120,,,,
5430,04/01/11 07:00:00  PM,27.694,24.174,,,,
5431,04/01/11 08:00:00  PM,27.955,24.174,,,,
5432,04/01/11 09:00:00  PM,25.952,24.174,,,,
5433,04/01/11 10:00:00  PM,24.553,24.174,,,,
5434,04/01/11 11:00:00  PM,24.337,24.174,,,,
5435,04/02/11 12:00:00  AM,24.174,24.174,,,,
5436,04/02/11 01:00:00  AM,23.299,24.174,,,,
5437,04/02/11 02:00:00  AM,23.133,24.120,,,,
5438,04/02/11 03:00:00  AM,22.802,24.066,,,,
5439,04/02/11 04:00:00  AM,23.077,24.010,,,,
5440,04/02/11 05:00:00  AM,22.357,23.956,,,,
5441,04/02/11 06:00:00  AM,21.911,23.846,,,,
5442,04/02/11 07:00:00  AM,21.407,23.792,,,,
5443,04/02/11 08:00:00  AM,21.576,23.738,,,,
5444,04/02/11 09:00:00  AM,21.967,23.628,,,,
5445,04/02/11 10:00:00  AM,22.080,23.572,,,,
5446,04/02/11 11:00:00  AM,22.746,23.518,,,,
5447,04/02/11 12:00:00  PM,24.717,23.463,,,,
5448,04/02/11 01:00:00  PM,26.006,23.463,,,,
5449,04/02/11 02:00:00  PM,27.171,23.409,,,,
5450,04/02/11 03:00:00  PM,28.632,23.409,,,,
5451,04/02/11 04:00:00  PM,28.994,23.463,,,,
5452,04/02/11 05:00:00  PM,29.457,23.463,,,,
5453,04/02/11 06:00:00  PM,28.216,23.518,,,,
5454,04/02/11 07:00:00  PM,26.483,23.518,,,,
5455,04/02/11 08:00:00  PM,23.956,23.572,,,,
5456,04/02/11 09:00:00  PM,23.133,23.572,,,,
5457,04/02/11 10:00:00  PM,22.357,23.628,,,,
5458,04/02/11 11:00:00  PM,22.024,23.628,,,,
5459,04/03/11 12:00:00  AM,22.469,23.628,,,,
5460,04/03/11 01:00:00  AM,22.024,23.572,,,,
5461,04/03/11 02:00:00  AM,22.192,23.518,,,,
5462,04/03/11 03:00:00  AM,22.192,23.463,,,,
5463,04/03/11 04:00:00  AM,22.024,23.409,,,,
5464,04/03/11 05:00:00  AM,22.302,23.409,,,,
5465,04/03/11 06:00:00  AM,22.136,23.299,,,,
5466,04/03/11 07:00:00  AM,23.077,23.299,,,,
5467,04/03/11 08:00:00  AM,23.243,23.243,,,,
5468,04/03/11 09:00:00  AM,22.912,23.189,,,,
5469,04/03/11 10:00:00  AM,23.628,23.189,,,,
5470,04/03/11 11:00:00  AM,24.066,23.189,,,,
5471,04/03/11 12:00:00  PM,26.006,23.189,,,,
5472,04/03/11 01:00:00  PM,25.417,23.243,,,,
5473,04/03/11 02:00:00  PM,28.476,23.299,,,,
5474,04/03/11 03:00:00  PM,26.802,23.353,,,,
5475,04/03/11 04:00:00  PM,27.642,23.409,,,,
5476,04/03/11 05:00:00  PM,28.942,23.518,,,,
5477,04/03/11 06:00:00  PM,27.903,23.572,,,,
5478,04/03/11 07:00:00  PM,27.118,23.628,,,,
5479,04/03/11 08:00:00  PM,25.524,23.682,,,,
5480,04/03/11 09:00:00  PM,24.933,23.738,,,,
5481,04/03/11 10:00:00  PM,25.255,23.738,,,,
5482,04/03/11 11:00:00  PM,25.095,23.792,,,,
5483,04/04/11 12:00:00  AM,25.255,23.792,,,,
5484,04/04/11 01:00:00  AM,24.717,23.792,,,,
5485,04/04/11 02:00:00  AM,24.933,23.792,,,,
5486,04/04/11 03:00:00  AM,23.902,23.792,,,,
5487,04/04/11 04:00:00  AM,25.095,23.792,,,,
5488,04/04/11 05:00:00  AM,24.391,23.738,,,,
5489,04/04/11 06:00:00  AM,23.792,23.738,,,,
5490,04/04/11 07:00:00  AM,23.023,23.738,,,,
5491,04/04/11 08:00:00  AM,23.353,23.738,,,,
5492,04/04/11 09:00:00  AM,23.077,23.738,,,,
5493,04/04/11 10:00:00  AM,22.912,23.738,,,,
5494,04/04/11 11:00:00  AM,23.682,23.738,,,,
5495,04/04/11 12:00:00  PM,25.309,23.738,,,,
5496,04/04/11 01:00:00  PM,27.064,23.738,,,,
5497,04/04/11 02:00:00  PM,26.112,23.792,,,,
5498,04/04/11 03:00:00  PM,27.538,23.792,,,,
5499,04/04/11 04:00:00  PM,28.425,23.846,,,,
5500,04/04/11 05:00:00  PM,28.060,23.902,,,,
5501,04/04/11 06:00:00  PM,27.486,23.956,,,,
5502,04/04/11 07:00:00  PM,26.006,23.956,,,,
5503,04/04/11 08:00:00  PM,24.066,23.956,,,,
5504,04/04/11 09:00:00  PM,22.357,23.956,,,,
5505,04/04/11 10:00:00  PM,21.855,23.956,,,,
5506,04/04/11 11:00:00  PM,21.632,23.956,,,,
5507,04/05/11 12:00:00  AM,21.519,23.956,,,,
5508,04/05/11 01:00:00  AM,21.294,23.902,,,,
5509,04/05/11 02:00:00  AM,21.069,23.846,,,,
5510,04/05/11 03:00:00  AM,20.615,23.738,,,,
