"Plot Title: 9724974"
"#","Date","Time, GMT-07:00","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Attached (LGR S/N: 9724974, SEN S/N: 9724974)","Host Connected (LGR S/N: 9724974, SEN S/N: 9724974)","End Of File (LGR S/N: 9724974, SEN S/N: 9724974)"
6682,05/23/11,11:00:00 PM,4.818,2.503,,,,
6683,05/24/11,12:00:00 AM,4.610,2.262,,,,
6684,05/24/11,01:00:00 AM,4.973,2.209,,,,
6685,05/24/11,02:00:00 AM,4.844,2.155,,,,
6686,05/24/11,03:00:00 AM,4.636,2.047,,,,
6687,05/24/11,04:00:00 AM,4.740,1.913,,,,
6688,05/24/11,05:00:00 AM,4.532,1.751,,,,
6689,05/24/11,06:00:00 AM,4.532,1.913,,,,
6690,05/24/11,07:00:00 AM,4.921,2.423,,,,
6691,05/24/11,08:00:00 AM,4.688,2.850,,,,
6692,05/24/11,09:00:00 AM,4.921,4.063,,,,
6693,05/24/11,10:00:00 AM,4.688,4.844,,,,
6694,05/24/11,11:00:00 AM,6.813,4.766,,,,
6695,05/24/11,12:00:00 PM,7.444,8.693,,,,
6696,05/24/11,01:00:00 PM,6.864,6.712,,,,
6697,05/24/11,02:00:00 PM,6.509,5.591,,,,
6698,05/24/11,03:00:00 PM,8.120,9.509,,,,
6699,05/24/11,04:00:00 PM,9.188,12.001,,,,
6700,05/24/11,05:00:00 PM,7.494,10.932,,,,
6701,05/24/11,06:00:00 PM,8.319,9.262,,,,
6702,05/24/11,07:00:00 PM,8.643,10.222,,,,
6703,05/24/11,08:00:00 PM,8.593,8.494,,,,
6704,05/24/11,09:00:00 PM,7.795,6.560,,,,
6705,05/24/11,10:00:00 PM,7.720,4.141,,,,
6706,05/24/11,11:00:00 PM,7.870,2.744,,,,
6707,05/25/11,12:00:00 AM,6.357,2.047,,,,
6708,05/25/11,01:00:00 AM,7.494,1.289,,,,
6709,05/25/11,02:00:00 AM,8.145,1.670,,,,
6710,05/25/11,03:00:00 AM,7.142,1.670,,,,
6711,05/25/11,04:00:00 AM,7.167,1.289,,,,
6712,05/25/11,05:00:00 AM,6.712,0.934,,,,
6713,05/25/11,06:00:00 AM,6.661,1.262,,,,
6714,05/25/11,07:00:00 AM,6.990,2.155,,,,
6715,05/25/11,08:00:00 AM,7.318,3.749,,,,
6716,05/25/11,09:00:00 AM,8.145,6.535,,,,
6717,05/25/11,10:00:00 AM,8.095,6.560,,,,
6718,05/25/11,11:00:00 AM,9.040,8.543,,,,
6719,05/25/11,12:00:00 PM,9.015,8.519,,,,
6720,05/25/11,01:00:00 PM,9.756,9.509,,,,
6721,05/25/11,02:00:00 PM,9.657,8.742,,,,
6722,05/25/11,03:00:00 PM,10.100,8.419,,,,
6723,05/25/11,04:00:00 PM,9.213,7.041,,,,
6724,05/25/11,05:00:00 PM,9.854,6.864,,,,
6725,05/25/11,06:00:00 PM,9.410,6.788,,,,
6726,05/25/11,07:00:00 PM,9.854,9.213,,,,
6727,05/25/11,08:00:00 PM,10.345,8.444,,,,
6728,05/25/11,09:00:00 PM,10.614,7.368,,,,
6729,05/25/11,10:00:00 PM,8.941,4.662,,,,
6730,05/25/11,11:00:00 PM,8.668,2.690,,,,
6731,05/26/11,12:00:00 AM,7.720,1.778,,,,
6732,05/26/11,01:00:00 AM,8.990,1.153,,,,
6733,05/26/11,02:00:00 AM,8.245,1.044,,,,
6734,05/26/11,03:00:00 AM,7.569,0.135,,,,
6735,05/26/11,04:00:00 AM,7.695,0.495,,,,
6736,05/26/11,05:00:00 AM,6.990,0.051,,,,
6737,05/26/11,06:00:00 AM,7.670,0.218,,,,
6738,05/26/11,07:00:00 AM,8.543,0.770,,,,
6739,05/26/11,08:00:00 AM,8.469,0.962,,,,
6740,05/26/11,09:00:00 AM,7.820,5.360,,,,
6741,05/26/11,10:00:00 AM,9.854,6.306,,,,
6742,05/26/11,11:00:00 AM,10.736,11.029,,,,
6743,05/26/11,12:00:00 PM,11.832,14.074,,,,
6744,05/26/11,01:00:00 PM,12.775,15.700,,,,
6745,05/26/11,02:00:00 PM,13.546,16.796,,,,
6746,05/26/11,03:00:00 PM,14.625,14.457,,,,
6747,05/26/11,04:00:00 PM,14.864,11.856,,,,
6748,05/26/11,05:00:00 PM,15.700,14.505,,,,
6749,05/26/11,06:00:00 PM,15.796,11.759,,,,
6750,05/26/11,07:00:00 PM,16.034,10.883,,,,
6751,05/26/11,08:00:00 PM,15.055,8.643,,,,
6752,05/26/11,09:00:00 PM,14.912,7.318,,,,
6753,05/26/11,10:00:00 PM,13.449,5.231,,,,
6754,05/26/11,11:00:00 PM,12.920,3.722,,,,
6755,05/27/11,12:00:00 AM,11.127,2.717,,,,
6756,05/27/11,01:00:00 AM,10.001,1.805,,,,
6757,05/27/11,02:00:00 AM,10.394,1.262,,,,
6758,05/27/11,03:00:00 AM,11.321,1.724,,,,
6759,05/27/11,04:00:00 AM,10.736,1.670,,,,
6760,05/27/11,05:00:00 AM,10.565,1.832,,,,
6761,05/27/11,06:00:00 AM,9.460,2.128,,,,
6762,05/27/11,07:00:00 AM,9.336,2.182,,,,
6763,05/27/11,08:00:00 AM,9.386,2.477,,,,
6764,05/27/11,09:00:00 AM,10.443,6.509,,,,
6765,05/27/11,10:00:00 AM,12.316,7.167,,,,
6766,05/27/11,11:00:00 AM,12.098,12.050,,,,
6767,05/27/11,12:00:00 PM,12.292,14.026,,,,
6768,05/27/11,01:00:00 PM,14.074,14.649,,,,
6769,05/27/11,02:00:00 PM,15.055,16.654,,,,
6770,05/27/11,03:00:00 PM,16.225,16.749,,,,
6771,05/27/11,04:00:00 PM,15.127,15.247,,,,
6772,05/27/11,05:00:00 PM,15.366,14.385,,,,
6773,05/27/11,06:00:00 PM,15.247,12.195,,,,
6774,05/27/11,07:00:00 PM,15.103,11.273,,,,
6775,05/27/11,08:00:00 PM,14.888,9.312,,,,
6776,05/27/11,09:00:00 PM,13.305,7.970,,,,
6777,05/27/11,10:00:00 PM,11.370,6.026,,,,
6778,05/27/11,11:00:00 PM,11.516,5.102,,,,
6779,05/28/11,12:00:00 AM,10.443,4.089,,,,
6780,05/28/11,01:00:00 AM,10.051,3.722,,,,
6781,05/28/11,02:00:00 AM,9.460,2.930,,,,
6782,05/28/11,03:00:00 AM,9.509,2.423,,,,
6783,05/28/11,04:00:00 AM,9.262,2.128,,,,
6784,05/28/11,05:00:00 AM,8.916,1.561,,,,
6785,05/28/11,06:00:00 AM,8.618,1.697,,,,
6786,05/28/11,07:00:00 AM,9.139,1.697,,,,
6787,05/28/11,08:00:00 AM,9.188,2.021,,,,
6788,05/28/11,09:00:00 AM,11.078,7.569,,,,
6789,05/28/11,10:00:00 AM,12.001,7.720,,,,
6790,05/28/11,11:00:00 AM,12.437,12.968,,,,
6791,05/28/11,12:00:00 PM,12.606,14.697,,,,
6792,05/28/11,01:00:00 PM,10.100,11.102,,,,
6793,05/28/11,02:00:00 PM,11.880,10.810,,,,
6794,05/28/11,03:00:00 PM,16.177,13.642,,,,
6795,05/28/11,04:00:00 PM,16.296,13.305,,,,
6796,05/28/11,05:00:00 PM,17.177,16.534,,,,
6797,05/28/11,06:00:00 PM,15.223,13.618,,,,
6798,05/28/11,07:00:00 PM,12.630,11.273,,,,
6799,05/28/11,08:00:00 PM,11.662,9.952,,,,
6800,05/28/11,09:00:00 PM,13.040,9.114,,,,
6801,05/28/11,10:00:00 PM,9.657,6.306,,,,
6802,05/28/11,11:00:00 PM,9.829,4.454,,,,
6803,05/29/11,12:00:00 AM,8.866,2.450,,,,
6804,05/29/11,01:00:00 AM,7.066,1.398,,,,
6805,05/29/11,02:00:00 AM,6.712,1.507,,,,
6806,05/29/11,03:00:00 AM,5.745,0.715,,,,
6807,05/29/11,04:00:00 AM,5.231,0.301,,,,
6808,05/29/11,05:00:00 AM,6.051,0.163,,,,
6809,05/29/11,06:00:00 AM,4.194,0.107,,,,
6810,05/29/11,07:00:00 AM,4.037,0.079,,,,
6811,05/29/11,08:00:00 AM,5.024,0.079,,,,
6812,05/29/11,09:00:00 AM,7.167,5.539,,,,
6813,05/29/11,10:00:00 AM,7.720,6.000,,,,
6814,05/29/11,11:00:00 AM,10.492,12.461,,,,
6815,05/29/11,12:00:00 PM,11.175,14.888,,,,
6816,05/29/11,01:00:00 PM,12.485,17.106,,,,
6817,05/29/11,02:00:00 PM,14.337,17.986,,,,
6818,05/29/11,03:00:00 PM,15.438,15.199,,,,
6819,05/29/11,04:00:00 PM,16.058,13.882,,,,
6820,05/29/11,05:00:00 PM,13.954,15.533,,,,
6821,05/29/11,06:00:00 PM,16.534,15.247,,,,
6822,05/29/11,07:00:00 PM,16.272,15.748,,,,
6823,05/29/11,08:00:00 PM,16.344,15.342,,,,
6824,05/29/11,09:00:00 PM,14.577,13.305,,,,
6825,05/29/11,10:00:00 PM,13.016,9.509,,,,
6826,05/29/11,11:00:00 PM,11.856,5.719,,,,
6827,05/30/11,12:00:00 AM,10.883,4.454,,,,
6828,05/30/11,01:00:00 AM,10.345,3.274,,,,
6829,05/30/11,02:00:00 AM,10.883,2.209,,,,
6830,05/30/11,03:00:00 AM,10.222,1.534,,,,
6831,05/30/11,04:00:00 AM,10.247,1.913,,,,
6832,05/30/11,05:00:00 AM,9.410,1.832,,,,
6833,05/30/11,06:00:00 AM,9.509,2.370,,,,
6834,05/30/11,07:00:00 AM,9.805,4.298,,,,
6835,05/30/11,08:00:00 AM,10.492,5.898,,,,
6836,05/30/11,09:00:00 AM,11.467,10.638,,,,
6837,05/30/11,10:00:00 AM,12.534,10.956,,,,
6838,05/30/11,11:00:00 AM,12.944,15.199,,,,
6839,05/30/11,12:00:00 PM,13.786,15.986,,,,
6840,05/30/11,01:00:00 PM,15.629,16.844,,,,
6841,05/30/11,02:00:00 PM,16.844,18.509,,,,
6842,05/30/11,03:00:00 PM,15.986,15.366,,,,
6843,05/30/11,04:00:00 PM,17.772,14.553,,,,
6844,05/30/11,05:00:00 PM,18.271,16.201,,,,
6845,05/30/11,06:00:00 PM,18.699,14.433,,,,
6846,05/30/11,07:00:00 PM,16.677,14.146,,,,
6847,05/30/11,08:00:00 PM,17.677,13.449,,,,
6848,05/30/11,09:00:00 PM,14.625,11.394,,,,
6849,05/30/11,10:00:00 PM,14.170,8.519,,,,
6850,05/30/11,11:00:00 PM,12.847,6.560,,,,
6851,05/31/11,12:00:00 AM,13.353,5.334,,,,
6852,05/31/11,01:00:00 AM,12.775,5.128,,,,
6853,05/31/11,02:00:00 AM,12.292,3.485,,,,
6854,05/31/11,03:00:00 AM,12.364,2.637,,,,
6855,05/31/11,04:00:00 AM,11.759,1.913,,,,
6856,05/31/11,05:00:00 AM,11.929,1.588,,,,
6857,05/31/11,06:00:00 AM,11.710,1.940,,,,
6858,05/31/11,07:00:00 AM,11.516,2.637,,,,
6859,05/31/11,08:00:00 AM,12.920,3.248,,,,
6860,05/31/11,09:00:00 AM,14.409,9.410,,,,
6861,05/31/11,10:00:00 AM,14.984,7.970,,,,
6862,05/31/11,11:00:00 AM,16.439,14.026,,,,
6863,05/31/11,12:00:00 PM,17.558,15.915,,,,
6864,05/31/11,01:00:00 PM,18.675,17.843,,,,
6865,05/31/11,02:00:00 PM,19.841,18.675,,,,
6866,05/31/11,03:00:00 PM,20.507,16.749,,,,
6867,05/31/11,04:00:00 PM,20.174,15.461,,,,
6868,05/31/11,05:00:00 PM,20.460,17.558,,,,
6869,05/31/11,06:00:00 PM,19.722,16.701,,,,
6870,05/31/11,07:00:00 PM,19.532,16.844,,,,
6871,05/31/11,08:00:00 PM,17.463,15.414,,,,
6872,05/31/11,09:00:00 PM,16.558,12.703,,,,
6873,05/31/11,10:00:00 PM,12.920,9.114,,,,
6874,05/31/11,11:00:00 PM,12.098,6.788,,,,
6875,06/01/11,12:00:00 AM,11.467,5.821,,,,
6876,06/01/11,01:00:00 AM,10.638,5.102,,,,
6877,06/01/11,02:00:00 AM,10.100,4.558,,,,
6878,06/01/11,03:00:00 AM,9.509,4.011,,,,
6879,06/01/11,04:00:00 AM,9.386,3.459,,,,
6880,06/01/11,05:00:00 AM,9.040,2.983,,,,
6881,06/01/11,06:00:00 AM,9.188,2.744,,,,
6882,06/01/11,07:00:00 AM,9.361,2.823,,,,
6883,06/01/11,08:00:00 AM,9.928,2.877,,,,
6884,06/01/11,09:00:00 AM,11.029,6.839,,,,
6885,06/01/11,10:00:00 AM,12.558,5.539,,,,
6886,06/01/11,11:00:00 AM,14.026,11.078,,,,
6887,06/01/11,12:00:00 PM,15.031,11.759,,,,
6888,06/01/11,01:00:00 PM,15.294,13.112,,,,
6889,06/01/11,02:00:00 PM,16.320,14.314,,,,
6890,06/01/11,03:00:00 PM,16.415,12.437,,,,
6891,06/01/11,04:00:00 PM,16.177,11.467,,,,
6892,06/01/11,05:00:00 PM,16.320,12.606,,,,
6893,06/01/11,06:00:00 PM,14.936,12.630,,,,
6894,06/01/11,07:00:00 PM,14.433,12.195,,,,
6895,06/01/11,08:00:00 PM,11.880,10.149,,,,
6896,06/01/11,09:00:00 PM,10.443,6.889,,,,
6897,06/01/11,10:00:00 PM,9.040,4.272,,,,
6898,06/01/11,11:00:00 PM,8.643,2.503,,,,
6899,06/02/11,12:00:00 AM,8.020,1.615,,,,
6900,06/02/11,01:00:00 AM,8.020,1.153,,,,
6901,06/02/11,02:00:00 AM,7.066,0.825,,,,
6902,06/02/11,03:00:00 AM,6.687,0.632,,,,
6903,06/02/11,04:00:00 AM,6.230,0.135,,,,
6904,06/02/11,05:00:00 AM,6.306,-0.255,,,,
6905,06/02/11,06:00:00 AM,6.408,0.329,,,,
6906,06/02/11,07:00:00 AM,7.167,2.021,,,,
6907,06/02/11,08:00:00 AM,6.864,3.195,,,,
6908,06/02/11,09:00:00 AM,9.336,7.770,,,,
6909,06/02/11,10:00:00 AM,10.369,9.064,,,,
6910,06/02/11,11:00:00 AM,10.492,12.703,,,,
6911,06/02/11,12:00:00 PM,11.029,14.002,,,,
6912,06/02/11,01:00:00 PM,10.001,13.666,,,,
6913,06/02/11,02:00:00 PM,11.029,14.002,,,,
6914,06/02/11,03:00:00 PM,11.370,13.353,,,,
6915,06/02/11,04:00:00 PM,11.297,12.920,,,,
6916,06/02/11,05:00:00 PM,11.224,12.485,,,,
6917,06/02/11,06:00:00 PM,10.345,11.467,,,,
6918,06/02/11,07:00:00 PM,10.198,10.369,,,,
6919,06/02/11,08:00:00 PM,9.163,9.163,,,,
6920,06/02/11,09:00:00 PM,8.494,7.695,,,,
6921,06/02/11,10:00:00 PM,8.841,6.000,,,,
6922,06/02/11,11:00:00 PM,8.270,4.506,,,,
6923,06/03/11,12:00:00 AM,7.970,3.775,,,,
6924,06/03/11,01:00:00 AM,7.645,3.827,,,,
6925,06/03/11,02:00:00 AM,7.091,3.880,,,,
6926,06/03/11,03:00:00 AM,6.687,3.670,,,,
6927,06/03/11,04:00:00 AM,6.763,3.617,,,,
6928,06/03/11,05:00:00 AM,6.509,3.459,,,,
6929,06/03/11,06:00:00 AM,5.050,3.485,,,,
6930,06/03/11,07:00:00 AM,5.024,3.696,,,,
6931,06/03/11,08:00:00 AM,5.050,3.775,,,,
6932,06/03/11,09:00:00 AM,5.437,4.428,,,,
6933,06/03/11,10:00:00 AM,5.719,5.154,,,,
6934,06/03/11,11:00:00 AM,6.788,7.015,,,,
6935,06/03/11,12:00:00 PM,6.839,11.783,,,,
6936,06/03/11,01:00:00 PM,9.756,14.385,,,,
6937,06/03/11,02:00:00 PM,10.541,14.314,,,,
6938,06/03/11,03:00:00 PM,10.516,12.195,,,,
6939,06/03/11,04:00:00 PM,10.956,10.810,,,,
6940,06/03/11,05:00:00 PM,12.147,13.305,,,,
6941,06/03/11,06:00:00 PM,12.992,13.377,,,,
6942,06/03/11,07:00:00 PM,9.213,11.856,,,,
6943,06/03/11,08:00:00 PM,7.318,9.064,,,,
6944,06/03/11,09:00:00 PM,5.719,5.821,,,,
6945,06/03/11,10:00:00 PM,5.076,3.512,,,,
6946,06/03/11,11:00:00 PM,4.428,2.236,,,,
6947,06/04/11,12:00:00 AM,4.532,1.643,,,,
6948,06/04/11,01:00:00 AM,4.610,1.697,,,,
6949,06/04/11,02:00:00 AM,4.584,1.480,,,,
6950,06/04/11,03:00:00 AM,4.324,1.480,,,,
6951,06/04/11,04:00:00 AM,1.561,1.208,,,,
6952,06/04/11,05:00:00 AM,2.423,0.934,,,,
6953,06/04/11,06:00:00 AM,2.744,1.180,,,,
6954,06/04/11,07:00:00 AM,3.089,1.940,,,,
6955,06/04/11,08:00:00 AM,3.880,3.880,,,,
6956,06/04/11,09:00:00 AM,3.958,5.179,,,,
6957,06/04/11,10:00:00 AM,4.947,5.231,,,,
6958,06/04/11,11:00:00 AM,5.847,8.519,,,,
6959,06/04/11,12:00:00 PM,8.045,10.883,,,,
6960,06/04/11,01:00:00 PM,7.845,13.185,,,,
6961,06/04/11,02:00:00 PM,7.015,11.662,,,,
6962,06/04/11,03:00:00 PM,7.469,11.904,,,,
6963,06/04/11,04:00:00 PM,6.889,10.296,,,,
6964,06/04/11,05:00:00 PM,5.821,8.369,,,,
6965,06/04/11,06:00:00 PM,5.128,6.737,,,,
6966,06/04/11,07:00:00 PM,5.154,5.514,,,,
6967,06/04/11,08:00:00 PM,5.411,5.308,,,,
6968,06/04/11,09:00:00 PM,4.766,4.428,,,,
6969,06/04/11,10:00:00 PM,4.376,3.274,,,,
6970,06/04/11,11:00:00 PM,3.406,2.236,,,,
6971,06/05/11,12:00:00 AM,2.503,0.852,,,,
6972,06/05/11,01:00:00 AM,2.047,-0.004,,,,
6973,06/05/11,02:00:00 AM,2.370,0.273,,,,
6974,06/05/11,03:00:00 AM,1.967,0.246,,,,
6975,06/05/11,04:00:00 AM,1.643,0.163,,,,
6976,06/05/11,05:00:00 AM,1.940,0.135,,,,
6977,06/05/11,06:00:00 AM,2.877,0.163,,,,
6978,06/05/11,07:00:00 AM,3.195,0.329,,,,
6979,06/05/11,08:00:00 AM,4.037,3.380,,,,
6980,06/05/11,09:00:00 AM,4.766,6.204,,,,
6981,06/05/11,10:00:00 AM,5.360,8.270,,,,
6982,06/05/11,11:00:00 AM,5.231,9.534,,,,
6983,06/05/11,12:00:00 PM,6.281,11.977,,,,
6984,06/05/11,01:00:00 PM,6.737,14.266,,,,
6985,06/05/11,02:00:00 PM,7.318,15.103,,,,
6986,06/05/11,03:00:00 PM,7.870,14.337,,,,
6987,06/05/11,04:00:00 PM,9.287,14.745,,,,
6988,06/05/11,05:00:00 PM,8.494,13.594,,,,
6989,06/05/11,06:00:00 PM,7.670,12.171,,,,
6990,06/05/11,07:00:00 PM,7.469,9.756,,,,
6991,06/05/11,08:00:00 PM,6.914,8.693,,,,
6992,06/05/11,09:00:00 PM,6.051,7.142,,,,
6993,06/05/11,10:00:00 PM,5.282,5.076,,,,
6994,06/05/11,11:00:00 PM,4.063,3.248,,,,
6995,06/06/11,12:00:00 AM,4.063,2.503,,,,
6996,06/06/11,01:00:00 AM,3.221,1.425,,,,
6997,06/06/11,02:00:00 AM,3.089,1.588,,,,
6998,06/06/11,03:00:00 AM,3.142,1.534,,,,
6999,06/06/11,04:00:00 AM,2.983,1.425,,,,
7000,06/06/11,05:00:00 AM,2.690,1.371,,,,
7001,06/06/11,06:00:00 AM,2.930,2.236,,,,
7002,06/06/11,07:00:00 AM,2.770,2.557,,,,
7003,06/06/11,08:00:00 AM,2.930,3.775,,,,
7004,06/06/11,09:00:00 AM,3.063,5.462,,,,
7005,06/06/11,10:00:00 AM,3.036,6.204,,,,
7006,06/06/11,11:00:00 AM,2.744,5.770,,,,
7007,06/06/11,12:00:00 PM,3.958,7.217,,,,
7008,06/06/11,01:00:00 PM,5.205,9.756,,,,
7009,06/06/11,02:00:00 PM,6.357,11.127,,,,
7010,06/06/11,03:00:00 PM,7.293,11.759,,,,
7011,06/06/11,04:00:00 PM,8.519,11.321,,,,
7012,06/06/11,05:00:00 PM,9.632,13.257,,,,
7013,06/06/11,06:00:00 PM,9.460,10.541,,,,
7014,06/06/11,07:00:00 PM,9.854,9.262,,,,
7015,06/06/11,08:00:00 PM,9.928,8.941,,,,
7016,06/06/11,09:00:00 PM,10.149,8.245,,,,
7017,06/06/11,10:00:00 PM,8.369,6.813,,,,
7018,06/06/11,11:00:00 PM,8.394,5.282,,,,
7019,06/07/11,12:00:00 AM,8.195,3.643,,,,
7020,06/07/11,01:00:00 AM,8.270,3.538,,,,
7021,06/07/11,02:00:00 AM,8.195,3.854,,,,
7022,06/07/11,03:00:00 AM,7.594,3.643,,,,
7023,06/07/11,04:00:00 AM,7.368,2.236,,,,
7024,06/07/11,05:00:00 AM,7.368,1.099,,,,
7025,06/07/11,06:00:00 AM,7.142,1.262,,,,
7026,06/07/11,07:00:00 AM,7.318,1.697,,,,
7027,06/07/11,08:00:00 AM,8.618,3.168,,,,
7028,06/07/11,09:00:00 AM,9.312,9.805,,,,
7029,06/07/11,10:00:00 AM,9.089,7.116,,,,
7030,06/07/11,11:00:00 AM,10.883,14.026,,,,
7031,06/07/11,12:00:00 PM,11.321,13.377,,,,
7032,06/07/11,01:00:00 PM,13.618,17.225,,,,
7033,06/07/11,02:00:00 PM,15.270,18.794,,,,
7034,06/07/11,03:00:00 PM,16.272,15.891,,,,
7035,06/07/11,04:00:00 PM,16.606,14.194,,,,
7036,06/07/11,05:00:00 PM,17.296,16.939,,,,
7037,06/07/11,06:00:00 PM,17.225,16.296,,,,
7038,06/07/11,07:00:00 PM,16.034,15.557,,,,
7039,06/07/11,08:00:00 PM,14.122,13.714,,,,
7040,06/07/11,09:00:00 PM,11.540,10.026,,,,
7041,06/07/11,10:00:00 PM,10.001,7.268,,,,
7042,06/07/11,11:00:00 PM,9.040,5.488,,,,
7043,06/08/11,12:00:00 AM,8.319,4.740,,,,
7044,06/08/11,01:00:00 AM,8.270,4.584,,,,
7045,06/08/11,02:00:00 AM,7.845,4.220,,,,
7046,06/08/11,03:00:00 AM,7.895,4.194,,,,
7047,06/08/11,04:00:00 AM,7.820,4.168,,,,
7048,06/08/11,05:00:00 AM,7.770,3.958,,,,
7049,06/08/11,06:00:00 AM,7.745,4.194,,,,
7050,06/08/11,07:00:00 AM,8.045,4.973,,,,
7051,06/08/11,08:00:00 AM,7.895,5.745,,,,
7052,06/08/11,09:00:00 AM,7.217,5.796,,,,
7053,06/08/11,10:00:00 AM,9.386,6.255,,,,
7054,06/08/11,11:00:00 AM,10.124,11.346,,,,
7055,06/08/11,12:00:00 PM,10.785,13.353,,,,
7056,06/08/11,01:00:00 PM,10.980,13.305,,,,
7057,06/08/11,02:00:00 PM,11.637,12.340,,,,
7058,06/08/11,03:00:00 PM,12.098,10.980,,,,
7059,06/08/11,04:00:00 PM,11.224,10.712,,,,
7060,06/08/11,05:00:00 PM,10.247,11.904,,,,
7061,06/08/11,06:00:00 PM,10.980,10.932,,,,
7062,06/08/11,07:00:00 PM,9.460,10.614,,,,
7063,06/08/11,08:00:00 PM,7.569,8.792,,,,
7064,06/08/11,09:00:00 PM,6.458,7.318,,,,
7065,06/08/11,10:00:00 PM,5.668,5.076,,,,
7066,06/08/11,11:00:00 PM,4.480,2.823,,,,
7067,06/09/11,12:00:00 AM,3.775,1.832,,,,
7068,06/09/11,01:00:00 AM,3.142,1.180,,,,
7069,06/09/11,02:00:00 AM,2.770,0.605,,,,
7070,06/09/11,03:00:00 AM,2.343,0.051,,,,
7071,06/09/11,04:00:00 AM,2.477,-0.171,,,,
7072,06/09/11,05:00:00 AM,2.503,0.384,,,,
7073,06/09/11,06:00:00 AM,3.301,0.632,,,,
7074,06/09/11,07:00:00 AM,3.670,2.209,,,,
7075,06/09/11,08:00:00 AM,4.636,4.141,,,,
7076,06/09/11,09:00:00 AM,5.488,6.204,,,,
7077,06/09/11,10:00:00 AM,5.437,7.945,,,,
7078,06/09/11,11:00:00 AM,6.204,9.805,,,,
7079,06/09/11,12:00:00 PM,6.357,9.485,,,,
7080,06/09/11,01:00:00 PM,6.661,9.854,,,,
7081,06/09/11,02:00:00 PM,6.458,9.460,,,,
7082,06/09/11,03:00:00 PM,6.128,9.460,,,,
7083,06/09/11,04:00:00 PM,6.484,9.139,,,,
7084,06/09/11,05:00:00 PM,7.015,10.590,,,,
7085,06/09/11,06:00:00 PM,6.179,8.519,,,,
7086,06/09/11,07:00:00 PM,4.584,6.788,,,,
7087,06/09/11,08:00:00 PM,4.921,4.688,,,,
7088,06/09/11,09:00:00 PM,3.749,3.958,,,,
7089,06/09/11,10:00:00 PM,3.564,2.690,,,,
7090,06/09/11,11:00:00 PM,3.301,1.886,,,,
7091,06/10/11,12:00:00 AM,3.036,1.480,,,,
7092,06/10/11,01:00:00 AM,2.450,1.071,,,,
7093,06/10/11,02:00:00 AM,1.724,-0.032,,,,
7094,06/10/11,03:00:00 AM,1.859,0.079,,,,
7095,06/10/11,04:00:00 AM,1.913,0.356,,,,
7096,06/10/11,05:00:00 AM,2.074,0.605,,,,
7097,06/10/11,06:00:00 AM,2.021,1.126,,,,
7098,06/10/11,07:00:00 AM,2.316,2.370,,,,
7099,06/10/11,08:00:00 AM,2.744,3.854,,,,
7100,06/10/11,09:00:00 AM,1.805,3.932,,,,
7101,06/10/11,10:00:00 AM,3.512,8.319,,,,
7102,06/10/11,11:00:00 AM,4.454,10.516,,,,
7103,06/10/11,12:00:00 PM,4.921,10.736,,,,
7104,06/10/11,01:00:00 PM,4.194,10.026,,,,
7105,06/10/11,02:00:00 PM,5.282,10.051,,,,
7106,06/10/11,03:00:00 PM,7.116,12.389,,,,
7107,06/10/11,04:00:00 PM,9.163,15.175,,,,
7108,06/10/11,05:00:00 PM,8.295,13.305,,,,
7109,06/10/11,06:00:00 PM,9.410,13.930,,,,
7110,06/10/11,07:00:00 PM,8.145,11.078,,,,
7111,06/10/11,08:00:00 PM,5.693,6.255,,,,
7112,06/10/11,09:00:00 PM,4.921,4.402,,,,
7113,06/10/11,10:00:00 PM,4.792,4.089,,,,
7114,06/10/11,11:00:00 PM,3.827,2.983,,,,
7115,06/11/11,12:00:00 AM,3.142,2.021,,,,
7116,06/11/11,01:00:00 AM,2.584,1.480,,,,
7117,06/11/11,02:00:00 AM,2.262,0.962,,,,
7118,06/11/11,03:00:00 AM,1.886,0.439,,,,
7119,06/11/11,04:00:00 AM,1.994,0.107,,,,
7120,06/11/11,05:00:00 AM,2.021,0.550,,,,
7121,06/11/11,06:00:00 AM,2.236,1.208,,,,
7122,06/11/11,07:00:00 AM,3.195,2.610,,,,
7123,06/11/11,08:00:00 AM,3.801,2.047,,,,
7124,06/11/11,09:00:00 AM,3.854,6.281,,,,
7125,06/11/11,10:00:00 AM,5.205,6.661,,,,
7126,06/11/11,11:00:00 AM,6.255,10.541,,,,
7127,06/11/11,12:00:00 PM,6.813,12.001,,,,
7128,06/11/11,01:00:00 PM,8.568,14.481,,,,
7129,06/11/11,02:00:00 PM,8.792,15.724,,,,
7130,06/11/11,03:00:00 PM,10.149,13.930,,,,
7131,06/11/11,04:00:00 PM,9.756,12.195,,,,
7132,06/11/11,05:00:00 PM,10.198,14.314,,,,
7133,06/11/11,06:00:00 PM,10.198,14.457,,,,
7134,06/11/11,07:00:00 PM,9.114,13.570,,,,
7135,06/11/11,08:00:00 PM,7.192,9.410,,,,
7136,06/11/11,09:00:00 PM,6.914,8.693,,,,
7137,06/11/11,10:00:00 PM,5.514,5.847,,,,
7138,06/11/11,11:00:00 PM,3.009,3.089,,,,
7139,06/12/11,12:00:00 AM,2.717,2.477,,,,
7140,06/12/11,01:00:00 AM,2.370,1.235,,,,
